vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km,predicted_eta,actual_eta
2,2,N,23,0,6,0,11.055696694605086,1483.2694,2611
2,1,N,23,0,6,0,1.1970364990447993,209.92792,277
2,1,N,23,0,6,0,1.410912537194475,274.155,403
2,2,N,23,0,6,0,2.530775604572863,748.8402,474
1,1,N,23,0,6,0,2.9002722402304117,564.2054,817
1,1,N,23,0,6,0,3.918187838429561,730.5019,719
2,2,N,23,0,6,0,1.9091940779952008,922.5823,405
2,5,N,23,0,6,0,4.213021011780497,611.9644,867
1,1,N,23,0,6,0,2.664847748860612,581.3865,991
1,3,N,23,0,6,0,3.1255240477969024,551.2086,780
1,2,N,23,0,6,0,7.160143034704576,1181.537,1031
2,1,N,23,0,6,0,1.8008462278996769,536.40137,311
2,1,N,23,0,6,0,2.4774511899865224,658.33,509
2,5,N,23,0,6,0,19.488535774093453,1811.5756,1483
2,1,N,23,0,6,0,5.820224493843655,978.4416,1250
2,1,N,23,0,6,0,5.577277732063098,1131.5708,1781
2,1,N,23,0,6,0,3.611692141263734,631.64954,899
2,1,N,23,0,6,0,3.976830215106018,842.7147,2126
2,1,N,23,0,6,0,5.930767937097954,978.4416,789
2,1,N,23,0,6,0,2.8244446655388016,1227.9237,1112
1,1,N,23,0,6,0,7.931292274133208,1371.859,1439
1,1,N,23,0,6,0,2.136752077859962,441.94983,395
1,1,N,23,0,6,0,1.450541088485591,355.6081,273
2,1,N,23,0,6,0,8.835252960748608,1166.6879,1573
1,4,N,23,0,6,0,0.9825776673917058,-89.538734,204
1,1,N,23,0,6,0,1.735166499232418,295.5312,248
1,1,N,23,0,6,0,2.747621251060151,592.9182,624
1,1,N,23,0,6,0,3.853777091529079,704.1046,1320
1,1,N,23,0,6,0,27.634479716040914,1997.5378,1875
1,2,N,23,0,6,0,1.3245396211535814,457.78186,1135
2,1,N,23,0,6,0,1.3561330242288605,375.8522,275
2,5,N,23,0,6,0,13.494371130160587,1500.0573,2342
2,1,N,23,0,6,0,2.420476735093586,495.94788,524
1,1,Y,23,0,6,0,6.721480072275039,1388.1544,877
1,1,N,23,0,6,0,3.447430514523779,583.0943,586
2,2,N,23,0,6,0,5.453791730116475,1809.938,863
2,2,N,23,0,6,0,5.759744812001001,1342.04,1147
2,1,N,23,0,6,0,1.574124372898908,506.43384,277
1,2,N,23,0,6,0,7.629078921270198,1267.2518,1454
1,4,N,23,0,6,0,1.562660782543224,120.70514,335
2,1,N,23,0,6,0,20.893328011659587,2117.9492,2019
2,3,N,23,0,6,0,1.5317256436560387,123.688644,550
2,1,N,23,0,6,0,1.759741322632423,1437.5316,314
2,1,N,23,0,6,0,2.0972820456910872,875.77484,576
1,1,N,23,0,6,0,4.375067307235814,867.4498,819
1,1,N,23,0,6,0,2.770859203367769,576.1716,544
1,1,N,23,0,6,0,4.684553938032703,888.958,697
2,5,N,23,0,6,0,3.367906193813783,258.41345,681
1,2,N,23,0,6,0,1.5385948358215402,359.62698,325
1,1,N,23,0,6,0,4.299065661928701,765.1575,713
2,2,N,23,0,6,0,0.4151089043885161,547.85443,236
1,1,N,23,0,6,0,8.749936180812586,1413.2244,1272
1,1,N,23,0,6,0,2.6756216064861227,581.3865,378
1,2,N,23,0,6,0,1.7723027380831111,737.6496,443
2,2,N,23,0,6,0,0.0,772.6352,550
1,1,N,23,0,6,0,3.172837438057497,553.4533,513
2,1,N,23,0,6,0,1.8468737195863123,211.82571,444
2,1,N,23,0,6,0,1.048447204816434,289.85144,364
2,1,N,23,0,6,0,1.4491887763043438,252.71439,341
1,1,N,23,0,6,0,15.34365239450348,1801.7637,1421
1,1,N,23,0,6,0,12.816724342027737,1581.6183,1335
1,2,N,23,0,6,0,2.797406706098353,669.0275,653
1,1,N,23,0,6,0,0.8546087095666993,149.6907,153
2,1,N,23,0,6,0,2.331960353882244,902.8355,422
2,1,N,23,0,6,0,2.14408213124666,967.62616,610
2,1,N,23,0,6,0,1.6567532777116585,632.7716,240
1,1,N,23,0,6,0,12.383996088535334,1581.6183,1115
2,1,N,23,0,6,0,3.4606756093694497,637.27673,1276
2,6,N,23,0,6,0,5.91734752449111,1090.5906,1372
2,1,N,23,0,6,0,3.2230893793953688,758.7873,1046
2,1,N,23,0,6,0,3.493343041996561,1441.917,742
1,1,N,23,0,6,0,17.42480473296284,1860.4369,3275
1,1,N,23,0,6,0,3.234481360357067,491.63052,896
2,1,N,23,0,6,0,6.683848799181017,1409.6531,1172
1,1,N,23,0,6,0,5.224442038482985,954.9099,623
1,1,N,23,0,6,0,7.098660098761939,1151.9452,1184
1,1,N,23,0,6,0,4.386776777981498,867.4498,740
2,1,N,23,0,6,0,3.3723251135713044,713.1126,339
1,1,N,23,0,6,0,22.66974072108029,1997.5378,1966
2,1,N,23,0,6,0,3.303683826321159,353.66663,735
2,6,N,23,0,6,0,8.45790924201714,1014.6959,1628
2,1,N,23,0,6,0,3.3669877020744936,713.1126,603
2,1,N,23,0,6,0,3.581151898330194,645.6748,725
2,2,N,23,0,6,0,23.606841386781383,2569.3464,1710
1,1,N,23,0,6,0,0.8397504922992384,162.73799,280
1,2,N,23,0,6,0,3.197600154191323,788.1572,889
1,1,N,23,0,6,0,8.016032016851412,1371.859,893
2,3,N,23,0,6,0,2.1565025033291234,1180.4717,498
1,1,N,23,0,6,0,1.1453698273895374,268.97903,758
2,1,N,23,0,6,0,3.726578494069673,877.2975,816
2,1,N,23,0,6,0,3.772934781535211,568.49133,612
1,2,N,23,0,6,0,0.7540131734556682,291.50687,236
1,1,N,23,0,6,0,0.649309705283801,201.66603,70
1,1,N,23,0,6,0,1.8508795050834437,350.24844,328
1,1,N,23,0,6,0,0.8393420358488437,162.73799,626
1,1,N,23,0,6,0,0.5520939631576262,119.48611,132
1,1,N,23,0,6,0,14.668543441176682,1717.4626,1268
2,1,N,23,0,6,0,4.552392570745803,1215.4794,720
2,1,N,23,0,6,0,3.97446400329657,842.7147,804
1,1,N,23,0,6,0,2.044701285684586,418.41455,1015
2,1,N,23,0,6,0,1.6452790039294642,193.28094,800
2,1,N,23,0,6,0,8.08074368798828,950.85034,785
1,1,N,23,0,6,0,11.68569493481864,1547.4985,2576
2,1,N,23,0,6,0,5.28647766519354,5488.3306,877
2,4,N,23,0,6,0,13.161289498416965,1057.0623,1688
1,1,N,23,0,6,0,1.6615929232979347,556.5311,263
2,6,N,23,0,6,0,5.705140992461236,961.0733,2026
2,2,N,23,0,6,0,2.6231910873095483,1119.7697,323
1,1,N,23,0,6,0,0.6973731829307328,47.3991,148
2,1,N,23,0,6,0,3.985795371647073,842.7147,787
1,1,N,23,0,6,0,0.2587178053560776,59.28184,159
1,1,N,23,0,6,0,3.524665671448972,614.57465,530
1,1,N,23,0,6,0,4.429926370932674,859.0877,826
1,1,N,0,1,6,0,1.7160273648852808,325.6193,304
2,1,N,0,1,6,0,1.3879286187096722,37.44188,335
2,4,N,0,1,6,0,1.2445724858730285,3.6441736,416
2,1,N,0,1,6,0,1.0183425587851294,-8.449223,344
2,1,N,0,1,6,0,4.21362916481998,1109.0159,538
2,6,N,0,1,6,0,20.851696155256096,2543.0698,2252
2,1,N,0,1,6,0,13.93384473340705,1391.1716,1624
2,1,N,0,1,6,0,2.415114412899496,458.24603,674
1,1,N,0,1,6,0,2.139908362753868,466.40393,601
1,1,N,0,1,6,0,9.548983465897722,1286.6031,703
2,1,N,0,1,6,0,3.368012561436787,485.90894,693
2,1,N,0,1,6,0,2.809677170696031,500.8637,1000
2,2,N,0,1,6,0,0.9268914855596716,608.39,250
2,1,N,0,1,6,0,4.269366047897169,2426.0776,736
1,1,N,0,1,6,0,15.968348316349172,1631.2654,2448
1,1,N,0,1,6,0,2.7459641579138254,592.3085,601
2,1,N,0,1,6,0,2.8703175245762846,253.95323,835
1,1,N,0,1,6,0,1.5456567507114234,421.18604,421
2,3,N,0,1,6,0,1.1687414511704746,85.68868,109
1,1,N,0,1,6,0,2.5901085499598397,520.13257,426
2,5,N,0,1,6,0,7.315308904613376,1880.9149,1746
1,1,N,0,1,6,0,9.677921163576505,1314.9885,907
1,1,N,0,1,6,0,1.2657509717072737,212.19664,439
2,2,N,0,1,6,0,8.373466867384996,5505.0693,854
1,1,N,0,1,6,0,4.157388187296806,907.5243,562
2,1,N,0,1,6,0,5.755894691251511,917.05786,1413
1,1,N,0,1,6,0,1.7843070695873031,384.75732,274
2,1,N,0,1,6,0,6.515429005389953,929.89374,720
1,1,N,0,1,6,0,1.6396454414027246,342.36703,270
1,1,N,0,1,6,0,3.140531628187687,638.99603,656
1,1,N,0,1,6,0,4.410224100856071,835.3172,828
2,6,N,0,1,6,0,4.461826235193694,593.8519,889
2,1,N,0,1,6,0,2.200739758280953,570.844,652
1,1,N,0,1,6,0,5.299203925737871,1076.802,921
2,6,N,0,1,6,0,1.7468012199611704,46.8996,390
2,1,N,0,1,6,0,4.65402221022933,699.4491,1394
1,1,N,0,1,6,0,4.759656211735676,820.11414,520
1,1,N,0,1,6,0,3.941955706032643,730.2308,1154
2,2,N,0,1,6,0,11.550087594084808,1820.2229,1307
2,1,N,0,1,6,0,1.609723566162343,123.787994,458
2,5,N,0,1,6,0,4.872684046317737,1903.9155,865
2,1,N,0,1,6,0,4.06549781157324,806.8045,490
1,1,N,0,1,6,0,6.882308012101934,978.2233,1058
1,1,N,0,1,6,0,2.3749328954970683,468.28445,469
2,1,N,0,1,6,0,19.66759511233033,2012.2144,2935
2,1,N,0,1,6,0,1.7685512881711454,67.966515,352
2,2,N,0,1,6,0,1.8433302461351395,533.2441,405
2,1,N,0,1,6,0,9.220739951147236,1044.5076,1000
2,1,N,0,1,6,0,2.198790841921263,570.844,618
1,1,N,0,1,6,0,1.0494285741726943,253.1294,156
2,1,N,0,1,6,0,1.774958628014235,67.966515,419
2,1,N,0,1,6,0,8.221771627541019,2714.0627,2029
2,5,N,0,1,6,0,6.763066637759856,1630.5754,999
2,2,N,0,1,6,0,1.0728646699881714,358.26196,399
2,1,N,0,1,6,0,1.452329457355724,6.7712946,525
1,1,N,0,1,6,0,1.6387833761157282,356.5635,205
2,1,N,0,1,6,0,5.773105466770399,917.05786,2103
2,1,N,0,1,6,0,1.3603605371753282,32.42352,401
1,2,N,0,1,6,0,1.913873147077399,902.26117,650
1,1,N,0,1,6,0,3.923468519934506,730.2308,504
1,1,N,0,1,6,0,9.33923759195399,1366.4757,1377
2,1,N,0,1,6,0,16.81381541143965,1677.7607,2152
1,1,N,0,1,6,0,2.2153782024139645,470.27487,368
2,1,N,0,1,6,0,1.496780618558064,113.94791,297
2,1,N,0,1,6,0,0.0092274838085694,-421.17694,16
2,6,N,0,1,6,0,2.9568782130064077,629.8201,587
2,2,N,0,1,6,0,17.95497942435821,1604.0554,2297
2,1,N,0,1,6,0,0.8332153858308265,-169.742,233
2,1,N,0,1,6,0,0.0636504804226842,-138.19463,2629
1,1,N,0,1,6,0,2.65489874144707,545.2154,406
2,3,N,0,1,6,0,0.1906216396241419,-388.32416,231
2,4,N,0,1,6,0,0.5526688111291366,-752.395,276
1,1,N,0,1,6,0,1.8249004033607328,414.64804,521
1,1,N,0,1,6,0,1.0057320181264122,310.73175,333
2,3,N,0,1,6,0,0.8138787925911425,-655.50934,182
1,1,N,0,1,6,0,5.295630488286453,1076.802,795
1,1,N,0,1,6,0,2.5239143664196724,571.8293,250
1,1,N,0,1,6,0,2.4307367256921983,512.9253,380
1,1,N,0,1,6,0,1.4223678126575856,348.49933,579
1,1,N,0,1,6,0,1.8058460191171848,390.11667,570
2,1,N,0,1,6,0,15.295160736522858,1451.0046,1312
2,1,N,0,1,6,0,5.648818554360511,900.2996,1364
2,3,N,0,1,6,0,1.5729987421889835,-11.252548,238
2,1,N,0,1,6,0,3.7447667280438433,1682.2048,601
1,1,N,0,1,6,0,4.486222963253935,839.93665,1134
2,1,N,0,1,6,0,2.788869008129045,442.08557,479
1,1,N,0,1,6,0,0.0026248332539178,42.14685,20
2,1,N,0,1,6,0,7.159197415388634,1052.0527,1135
1,1,N,0,1,6,0,1.280632656185654,271.41135,351
1,1,N,0,1,6,0,1.6139646090565762,344.4155,319
2,1,N,0,1,6,0,0.7463871964185812,213.79773,126
2,1,N,0,1,6,0,0.9215468155473492,265.18,143
2,1,N,0,1,6,0,1.1892867055202874,97.85233,306
1,1,N,0,1,6,0,3.878675277908392,784.16113,710
2,1,N,0,1,6,0,3.461977770524451,633.78174,670
1,1,N,0,1,6,0,8.752631148580303,1492.652,2303
1,2,N,0,1,6,0,3.285606594710812,847.67395,603
1,1,N,0,1,6,0,1.1296761944666998,102.12671,168
2,1,N,0,1,6,0,2.247601402123113,231.22299,231
2,1,N,0,1,6,0,7.845168382744574,2153.4365,1917
2,1,N,0,1,6,0,5.423761195031961,2636.6538,963
2,3,N,0,1,6,0,9.31530507108682,964.23004,1575
2,5,N,0,1,6,0,5.901054345121476,2216.123,1162
2,1,N,0,1,6,0,1.794929085854354,934.61273,466
1,1,N,0,1,6,0,1.7479035842717592,581.96954,465
2,1,N,0,1,6,0,1.2857070476586006,36.778267,134
1,1,N,0,1,6,0,9.16727753351692,1592.9043,1380
1,2,N,0,1,6,0,3.5284316889994174,711.2574,557
1,1,N,0,1,6,0,2.694415496727576,561.0053,896
2,1,N,0,1,6,0,1.2564217143572214,339.3745,210
2,5,N,0,1,6,0,1.3337734709961415,1032.3698,200
2,1,N,0,1,6,0,2.5686984169426306,877.0641,793
1,1,N,0,1,6,0,13.350468728112098,1627.9996,1074
2,1,N,0,1,6,0,8.506426247646521,2037.0354,1558
2,6,N,0,1,6,0,2.953216584369837,629.8201,663
2,1,N,0,1,6,0,8.366921572566659,2714.0627,950
2,1,N,0,1,6,0,6.278526332447688,778.7417,929
1,2,N,0,1,6,0,16.103004588445117,1771.6735,1346
1,1,N,0,1,6,0,20.721392157631595,1876.0901,2137
1,1,N,0,1,6,0,5.953005326263995,1074.4978,1116
2,1,N,0,1,6,0,0.6015193029510864,-232.05682,230
2,2,N,0,1,6,0,7.537851121311172,2060.8052,1338
2,1,N,0,1,6,0,1.8741306367424269,227.73569,148
2,1,N,0,1,6,0,3.9230458150274954,1668.3827,829
1,1,N,0,1,6,0,1.5137635559094664,338.49127,222
1,1,N,0,1,6,0,6.707825681034417,1173.6296,792
1,1,N,0,1,6,0,11.00029799823782,1374.7645,1243
2,1,N,0,1,6,0,1.491373213474242,113.94791,473
2,1,N,0,1,6,0,1.009675160209602,49.997803,165
1,1,N,0,1,6,0,1.4970676169219028,395.6125,330
2,2,N,0,1,6,0,3.896944863897936,1426.2504,825
1,1,N,0,1,6,0,3.0292250960118863,915.7541,673
1,1,N,0,1,6,0,8.766929759479773,1492.652,1225
1,1,N,0,1,6,0,0.7848923060491978,957.87823,222
2,1,N,0,1,6,0,0.8237173785707609,249.09099,102
1,1,N,0,1,6,0,0.9483890155164408,969.2119,238
2,1,N,0,1,6,0,5.179552090496551,1432.367,584
1,1,N,0,1,6,0,1.043488203001964,253.1294,285
2,5,N,0,1,6,0,1.561845900419123,1245.8899,576
2,1,N,0,1,6,0,0.7958114837707289,45.526165,176
1,1,N,0,1,6,0,11.131871764425297,1374.7645,1307
2,5,N,0,1,6,0,1.070258560296819,1016.31116,145
2,2,N,0,1,6,0,2.5483067965150767,495.34662,434
1,2,N,0,1,6,0,0.9734359136097328,82.73032,217
1,1,N,0,1,6,0,2.121454709871809,464.07016,509
1,1,N,0,1,6,0,7.691045696075119,1185.3542,1514
1,1,N,0,1,6,0,2.453139527278581,586.1728,364
2,1,N,0,1,6,0,2.0730320192321834,406.15607,366
2,1,N,0,1,6,0,0.9490245220536704,371.02728,136
2,1,N,0,1,6,0,0.9788072454706028,27.565945,247
1,1,N,0,1,6,0,8.193319153718083,1265.2185,659
1,4,N,0,1,6,0,5.556645477722185,860.2262,1120
1,1,N,0,1,6,0,1.8035606806908269,390.11667,318
1,4,N,0,1,6,0,5.490975838542743,3481.9575,950
2,5,N,0,1,6,0,1.295158589339244,1207.8129,224
2,2,N,0,1,6,0,8.279914547490563,5505.0693,1356
1,1,N,0,1,6,0,1.3701819396678327,336.4555,163
2,5,N,0,1,6,0,0.7389231929928647,827.14856,213
1,1,N,0,1,6,0,2.086139404075257,444.4217,405
2,1,N,0,1,6,0,0.7668683431241617,-203.06924,338
2,1,N,0,1,6,0,4.691829505764347,588.47955,451
2,1,N,0,1,6,0,2.9710028660023338,666.3407,606
1,1,N,0,1,6,0,20.34311441917103,1863.1564,1797
2,1,N,0,1,6,0,1.6075657880769345,123.787994,470
2,2,N,0,1,6,0,1.599013197697373,515.5453,270
1,1,N,0,1,6,0,3.1115476293706683,592.6504,418
2,1,N,0,1,6,0,2.6406763413189225,289.787,257
2,1,N,0,1,6,0,0.8465997105740525,-26.70754,85857
2,1,N,0,1,6,0,17.403199042294297,1677.7607,1737
1,1,N,0,1,6,0,1.650934299531812,342.36703,453
1,1,N,0,1,6,0,1.89735969711182,427.63373,288
2,1,N,0,1,6,0,2.482784578974034,382.89557,462
2,1,N,0,1,6,0,2.729772424908401,422.87866,634
2,1,N,0,1,6,0,0.6660279571247288,183.37439,292
2,1,N,0,1,6,0,6.968599187654291,1674.1786,1619
2,5,N,0,1,6,0,2.697106009427843,1270.0186,606
2,3,N,0,1,6,0,2.933230507992849,402.28967,514
2,2,N,0,1,6,0,3.286699612588764,1246.878,363
2,3,N,0,1,6,0,0.8243634107793234,-390.9505,198
1,3,N,0,1,6,0,1.7163135100052502,267.3067,486
1,1,N,0,1,6,0,5.478072800541407,1759.0742,943
1,1,N,0,1,6,0,1.8429475014745773,398.12503,294
2,1,N,0,1,6,0,0.2920547326708929,386.54736,806
2,2,N,0,1,6,0,2.3403222203938974,1249.467,242
1,1,N,0,1,6,0,2.354547958320944,444.4963,553
1,2,N,0,1,6,0,2.8468439453648138,485.5751,956
2,2,N,0,1,6,0,1.3599723872513136,424.37158,410
1,1,N,1,1,6,0,7.694927893425389,1144.9268,1260
1,1,N,1,1,6,0,2.664699375675612,494.03146,624
2,6,N,1,1,6,0,8.878552868128887,1210.1991,2253
1,1,N,1,1,6,0,2.445425383218651,527.98566,354
2,3,N,1,1,6,0,1.810494914612532,283.68124,424
1,2,N,1,1,6,0,1.4302246075737248,375.34586,224
1,1,N,1,1,6,0,17.641411966296857,1496.7859,2323
1,2,N,1,1,6,0,1.7682192884105632,389.44034,288
1,1,N,1,1,6,0,1.473363589176957,379.98154,180
2,2,N,1,1,6,0,6.417765792354983,1745.536,877
1,1,N,1,1,6,0,0.691760576258109,53.228153,261
1,2,N,1,1,6,0,1.09301608344319,188.00308,161
2,3,N,1,1,6,0,0.970896161814009,-75.944786,240
2,4,N,1,1,6,0,0.5822623415195735,221.05585,188
2,2,N,1,1,6,0,7.484465114421929,1261.6849,1236
2,1,N,1,1,6,0,8.497594493455436,1800.9633,1193
1,1,N,1,1,6,0,3.3002750801791008,600.87244,1256
1,1,N,1,1,6,0,2.3098418960246567,615.6047,517
2,1,N,1,1,6,0,2.650651486482632,655.29785,598
1,1,N,1,1,6,0,1.524186268766593,345.35776,472
2,1,N,1,1,6,0,5.616317640030642,1434.817,1232
2,4,N,1,1,6,0,9.99632116418296,2851.0803,1157
2,1,N,1,1,6,0,0.8676084518705645,649.8264,265
2,5,N,1,1,6,0,4.772705184634989,916.18695,938
1,1,N,1,1,6,0,5.939132025232343,978.2338,1169
1,4,N,1,1,6,0,2.720091885653022,226.70625,525
2,2,N,1,1,6,0,1.6068002703443454,514.47156,214
1,1,N,1,1,6,0,5.3323874831994384,838.0299,1017
1,1,N,1,1,6,0,0.8835414555762785,213.47325,251
2,1,N,1,1,6,0,2.3617633676523506,633.51355,672
1,1,N,1,1,6,0,2.712861288571826,509.8213,696
2,1,N,1,1,6,0,0.9659908772821736,414.88458,165
2,2,N,1,1,6,0,0.8480685541522044,308.02594,146
1,3,N,1,1,6,0,2.710933420006379,614.15137,842
2,1,N,1,1,6,0,5.6441787126331615,1434.817,1006
1,1,N,1,1,6,0,0.7616028617360173,82.92472,149
2,2,N,1,1,6,0,9.554544570830762,1665.9053,1066
1,1,N,1,1,6,0,4.201437039029189,817.74084,639
2,1,N,1,1,6,0,8.309490799500706,1730.0422,684
1,1,N,1,1,6,0,3.2176126215804937,470.25504,1035
1,1,N,1,1,6,0,3.5903894462586066,587.4144,935
2,1,N,1,1,6,0,3.763131526546236,1003.3167,654
2,2,N,1,1,6,0,4.954803661001257,1385.4523,487
1,2,N,1,1,6,0,9.854137069683604,1529.104,1346
2,6,N,1,1,6,0,4.958457747514927,245.78394,656
2,1,N,1,1,6,0,0.0386938811212013,-79.67713,103
2,3,N,1,1,6,0,1.6386000916713337,481.36826,339
1,1,N,1,1,6,0,3.603042064193223,587.4144,610
2,1,N,1,1,6,0,6.305714775376333,1238.6052,964
2,4,N,1,1,6,0,0.9899663711875965,1384.9664,262
1,1,N,1,1,6,0,5.622532149818318,975.38086,1222
2,1,N,1,1,6,0,1.154697900815277,318.43347,208
1,1,N,1,1,6,0,9.82949325314257,1169.8365,1739
2,2,N,1,1,6,0,4.033490525237554,1155.3674,1293
2,1,N,1,1,6,0,2.94192370324659,602.26324,333
1,1,N,1,1,6,0,1.2694021663081505,202.89505,622
1,1,N,1,1,6,0,1.1990633675948117,757.68713,203
2,1,N,1,1,6,0,0.9269416997047903,721.6006,171
1,1,N,1,1,6,0,2.744256899894729,580.0955,684
1,1,N,1,1,6,0,4.335575208557481,921.1481,756
1,1,N,1,1,6,0,0.8526792895917872,220.28487,95
1,1,N,1,1,6,0,1.6756156073299442,392.77988,503
1,1,N,1,1,6,0,2.6166811444062823,497.4195,591
1,1,N,1,1,6,0,6.097683718786833,968.3693,1093
1,1,N,1,1,6,0,4.036447026079361,710.8515,417
1,1,N,1,1,6,0,2.418756102019894,472.37292,466
2,2,N,1,1,6,0,3.878045091533884,1149.9535,689
2,6,N,1,1,6,0,2.5699497954091197,186.41151,720
2,1,N,1,1,6,0,2.6902444765315887,756.8307,332
1,1,N,1,1,6,0,1.7301525449662192,408.71878,549
1,1,N,1,1,6,0,1.9115457677629015,445.9536,337
1,1,N,1,1,6,0,5.963687979726636,978.2338,1046
2,6,N,1,1,6,0,0.7744143886072009,-380.305,100
1,1,N,1,1,6,0,5.918879258851904,1033.9955,969
2,1,N,1,1,6,0,1.7418373763661053,508.5352,342
1,1,N,1,1,6,0,1.7958374746219004,984.7427,306
1,1,N,1,1,6,0,6.669104460508915,1051.4863,789
1,2,N,1,1,6,0,2.064142474307208,457.01926,353
1,1,N,1,1,6,0,3.0316113696918565,647.9099,583
2,1,N,1,1,6,0,2.1591540921062182,610.57996,262
1,1,N,1,1,6,0,0.8783945405376821,268.64417,223
2,1,N,1,1,6,0,0.970474557488657,414.88458,152
2,1,N,1,1,6,0,6.711248405316478,1834.9777,1301
2,6,N,1,1,6,0,3.8731199945655232,364.3138,529
1,1,N,1,1,6,0,3.950723806745165,1041.5756,784
1,1,N,1,1,6,0,4.665735616079259,838.6309,983
2,1,N,1,1,6,0,1.6817083822378804,811.1867,430
2,1,N,1,1,6,0,0.5189440290147599,235.75806,240
2,1,N,1,1,6,0,5.3103555050554805,1594.6698,933
1,2,N,1,1,6,0,7.118610191556168,1172.5095,886
1,1,N,1,1,6,0,3.5918285929634672,587.4144,628
2,5,N,1,1,6,0,3.640969525237944,409.91113,661
2,1,N,1,1,6,0,1.8178368052084304,1392.9191,293
2,5,N,1,1,6,0,0.7241696925517376,669.17377,342
1,1,N,1,1,6,0,3.368495536888196,623.00165,431
1,1,N,1,1,6,0,1.0430531371212264,250.43907,146
2,1,N,1,1,6,0,6.4295619637648525,1238.6052,957
1,2,N,1,1,6,0,3.0169401061259054,692.00305,804
1,1,N,1,1,6,0,2.9977640948373523,421.8474,401
2,4,N,1,1,6,0,12.931285034331896,951.3784,1354
2,1,N,1,1,6,0,1.9425466413704835,658.94415,508
1,1,N,1,1,6,0,4.340382939758312,921.1481,799
2,2,N,1,1,6,0,6.394849001963121,1745.536,972
2,1,N,1,1,6,0,1.7600128783771676,1152.3177,181
1,1,N,2,1,6,0,1.2434797659744277,326.03583,124
1,1,N,2,1,6,0,4.41387598290182,887.481,813
2,1,N,2,1,6,0,1.7922077188908356,992.86365,417
1,1,N,2,1,6,0,1.1247805142130325,261.5889,263
1,1,N,2,1,6,0,0.7145718431852043,593.5043,224
1,1,N,2,1,6,0,2.3719702348619025,359.32672,424
2,1,N,2,1,6,0,3.1482578526891065,6858.757,448
2,5,N,2,1,6,0,9.412335897596911,4250.6445,1491
2,1,N,2,1,6,0,5.397659567307896,1105.5138,1158
2,1,N,2,1,6,0,0.6781066845078704,702.0345,232
2,2,N,2,1,6,0,2.347081844013839,466.4289,683
2,1,N,2,1,6,0,0.4846077150025463,263.24783,60
1,1,N,2,1,6,0,2.717542851471836,423.36923,525
1,1,N,2,1,6,0,4.455941488674415,887.481,691
1,1,N,2,1,6,0,21.25674134067905,1659.6235,2040
2,1,N,2,1,6,0,4.912591468230507,1069.7943,1064
2,2,N,2,1,6,0,1.5004574645428257,-4.2415695,224
2,4,N,2,1,6,0,1.7933647393130847,1972.6931,311
1,1,N,2,1,6,0,2.883923913403092,391.9441,955
2,2,N,2,1,6,0,1.4555706115500149,380.05698,338
1,1,N,2,1,6,0,4.845432988425116,705.69257,987
2,1,N,2,1,6,0,6.212376578006249,840.79425,1748
1,1,N,2,1,6,0,5.629192342733299,911.8186,686
1,1,N,2,1,6,0,2.5740203873453344,411.2287,487
1,1,N,2,1,6,0,0.8912078201826317,238.6766,296
1,1,N,2,1,6,0,2.335132100135997,508.8975,386
2,1,N,2,1,6,0,1.706955563664999,173.38506,361
1,1,N,2,1,6,0,1.5255617529265733,354.79172,320
2,1,N,2,1,6,0,3.1594950176594447,6858.757,700
1,1,N,2,1,6,0,1.199752787150658,786.8631,114
1,1,N,2,1,6,0,3.934322053416021,659.7153,585
2,1,N,2,1,6,0,6.527251463057598,960.46985,1011
2,1,N,2,1,6,0,3.5971959093790864,461.28128,801
1,1,N,2,1,6,0,2.50579017505562,470.73758,297
2,5,N,2,1,6,0,7.47219635907024,955.7502,914
2,1,N,2,1,6,0,2.615023740036396,1710.1484,392
2,1,N,2,1,6,0,0.6476488806811264,-82.28758,169
1,1,N,2,1,6,0,4.879210687529558,705.69257,1234
1,1,N,2,1,6,0,1.972617240289412,393.01395,626
2,6,N,2,1,6,0,6.0309996072727765,651.8811,84890
1,1,N,2,1,6,0,6.564532978946088,944.7977,912
2,5,N,2,1,6,0,13.038597274886472,628.54083,995
1,1,N,2,1,6,0,1.3771501883556372,290.87662,115
1,1,N,2,1,6,0,4.152150891521434,769.1333,916
1,1,N,2,1,6,0,3.8742693740841743,788.3156,830
2,1,N,2,1,6,0,9.659450504418537,2205.0146,1133
2,1,N,2,1,6,0,2.060279297606808,444.57672,356
1,1,N,2,1,6,0,0.4306518116897368,146.00085,106
1,1,N,2,1,6,0,0.460050075549244,214.35828,225
2,2,N,2,1,6,0,8.100473692100884,1883.3107,1222
1,1,N,2,1,6,0,0.3139103408472989,256.3063,48
2,5,N,2,1,6,0,8.890841811533395,674.923,950
1,1,N,2,1,6,0,0.2004078940985121,337.8171,70
1,1,N,3,1,6,0,7.874197736079568,998.3999,1184
2,2,N,3,1,6,0,0.7024296854208534,234.85199,76
2,1,N,3,1,6,0,1.296452651757455,307.65662,318
2,1,N,3,1,6,0,3.4071168251142754,518.85547,257
2,1,N,3,1,6,0,8.622394631042518,1045.8716,1260
2,1,N,3,1,6,0,2.387794983527467,345.80234,224
1,1,N,3,1,6,0,3.4537564601194672,436.1946,454
1,1,N,3,1,6,0,4.723773908904443,647.9916,602
1,3,N,3,1,6,0,1.650517366567301,328.06894,286
