vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
1,1,N,8,4,1,0,2.8518819715976043
2,1,N,12,1,3,0,3.515290024542416
2,3,N,13,4,5,0,1.2237503653019912
2,1,N,17,0,1,0,27.97328086807099
1,1,N,10,0,3,0,0.7971733775960846
2,1,N,18,5,4,1,1.9335704061115933
1,1,N,7,5,4,1,3.851893848715633
1,2,N,9,4,2,0,5.484281088802719
2,5,N,22,4,5,0,1.3232018828702763
2,1,N,19,4,4,0,9.003402695066178
2,1,N,7,3,1,0,1.3725291308410923
2,1,N,17,3,3,0,4.340563395989351
2,1,N,17,2,2,0,1.3709341459818216
1,1,N,12,1,1,0,1.0126011612919716
2,1,N,9,5,1,1,5.166641879002009
2,1,N,8,5,5,1,1.4337836270256925
1,2,N,14,3,2,0,0.000770290174588
2,1,N,9,5,3,1,3.7191534434313063
1,1,N,19,4,2,0,0.907936463433234
2,1,N,16,3,2,0,2.456599675088119
2,1,N,17,6,3,1,0.359973826438725
1,1,N,12,3,3,0,10.5020483612263
1,2,N,19,2,2,0,1.7317018091003855
2,1,N,17,6,4,1,1.826783430827638
2,2,N,21,4,3,0,2.700823539712491
1,1,N,19,5,5,1,1.968724962817236
2,2,N,11,1,2,0,3.7946497288310055
1,1,N,18,1,5,0,10.51826249913404
1,1,Y,7,0,2,0,1.9673197739280268
1,1,N,17,3,5,0,2.6635167744582007
1,1,N,7,5,4,1,1.799937112460621
2,2,N,17,2,3,0,10.082920685484778
1,1,N,0,4,3,0,5.404134406623279
1,1,N,15,4,2,0,4.561190022703293
1,1,N,15,4,2,0,2.7289366562915123
1,1,N,9,5,1,1,1.564663880217328
2,1,N,12,6,3,1,4.098978437337304
2,1,N,4,6,4,1,1.2800090521320076
2,2,N,19,1,5,0,2.1065152104917915
2,1,N,9,3,3,0,0.8808569127277761
1,1,N,17,3,4,0,14.902624422245715
2,3,N,7,5,4,1,2.9512394199566403
2,1,N,15,0,2,0,0.9022039737174916
1,3,N,18,6,3,1,1.717140902666456
2,5,N,18,6,5,1,3.98765252883898
2,4,N,19,6,3,1,13.635467111742924
1,2,N,7,6,4,1,1.7496569792839654
1,1,N,17,6,3,1,0.0
2,1,N,9,2,4,0,4.867936835712472
2,1,N,19,1,1,0,2.050863458801738
1,1,N,18,5,5,1,1.2328038054693302
1,1,N,9,0,5,0,4.418782000113358
2,2,N,8,5,5,1,7.687042081902693
1,3,N,18,5,2,1,3.172118048126737
1,2,N,4,6,2,1,1.6004602128836742
1,1,N,0,1,2,0,3.753704114364249
2,1,N,19,1,3,0,1.3097706341232451
1,4,N,7,4,5,0,4.313551319493206
1,2,N,7,2,2,0,2.529944293207213
2,1,N,20,4,1,0,20.135451365628803
2,1,N,16,6,5,1,8.437584642674741
1,1,N,19,0,1,0,2.3359173365719093
2,6,N,16,3,2,0,0.0564352249808382
1,1,N,17,6,5,1,1.7499051836929127
2,1,N,14,6,4,1,6.270461055091307
1,1,N,9,0,5,0,1.4103197424828875
2,2,N,13,2,3,0,1.7282075016985745
2,6,N,8,3,3,0,3.5085484866764824
2,1,N,8,6,1,1,2.174645845251653
1,1,N,18,0,5,0,2.2532739489546474
2,2,N,15,2,3,0,2.811545709809406
2,1,N,18,3,4,0,8.6333541183322
2,1,N,12,4,1,0,1.2012668189338491
1,1,N,7,1,1,0,1.886026733304451
1,1,N,7,4,1,0,1.7925898135197158
2,5,N,23,0,4,0,4.532507171444745
2,1,N,19,6,1,1,2.0435538864484237
2,2,N,16,5,3,1,1.2530714941017975
2,1,N,23,3,1,0,1.7598710193769596
1,1,N,12,1,5,0,8.318522547759654
1,1,N,18,6,4,1,5.521422970898012
1,2,N,8,6,4,1,5.486110908915304
2,1,N,8,6,3,1,8.687497928134563
1,1,N,8,2,2,0,2.6561767760001613
1,1,N,7,6,3,1,2.1652299699690403
1,1,N,18,1,3,0,4.057590804579141
1,1,N,14,5,2,1,2.2103463717330625
1,2,N,19,6,1,1,3.537778093891516
2,2,N,9,3,4,0,13.521730052143424
1,1,N,11,5,5,1,3.134276806443619
1,1,N,11,0,1,0,2.368874614269336
1,1,N,22,3,1,0,15.601398267083416
2,5,N,18,0,5,0,18.01545753812659
2,1,N,7,3,3,0,2.453806544744732
2,1,N,17,2,5,0,17.382848391886082
2,1,N,9,1,3,0,0.6528408580028332
1,1,N,18,1,3,0,1.116315236372887
2,6,N,19,4,1,0,1.5206123619725995
1,1,N,13,5,4,1,2.118057292452592
2,2,N,19,1,5,0,3.412021840596583
2,1,N,8,3,3,0,2.4220998260802338
2,2,N,15,2,3,0,0.7935575578840433
2,6,N,10,4,1,0,1.0127701525798485
2,5,N,20,0,4,0,10.44274679142179
1,1,N,7,1,2,0,3.4738638238236
1,1,N,18,5,5,1,0.1764766545451261
1,1,N,8,1,1,0,1.82918874111228
1,1,N,17,5,2,1,5.214656040045115
2,1,N,18,4,1,0,0.7336381592513347
2,1,N,7,6,3,1,0.9407432271392432
1,1,N,17,4,2,0,1.800200396769207
2,1,N,19,4,1,0,8.216932359377951
1,1,N,14,1,4,0,1.5101358897198291
1,1,N,7,4,3,0,5.753860430777934
2,5,N,7,2,2,0,2.274917806269497
2,2,N,20,1,2,0,1.4184092612367265
1,1,N,21,1,1,0,10.934985670628553
1,1,N,13,2,5,0,2.466241805361246
2,1,N,7,6,4,1,6.237175991957828
2,1,N,9,6,3,1,1.505283576104603
2,6,N,17,5,1,1,2.548196330579857
2,1,N,13,3,3,0,0.972874814604946
1,2,N,9,1,4,0,0.940871413347129
1,1,N,1,5,4,1,6.487244755550085
1,1,N,13,5,4,1,6.577815483574348
1,1,N,8,6,2,1,2.658921219376893
2,1,N,9,1,3,0,2.488337460885374
1,1,N,19,2,2,0,1.5732550551529934
1,2,N,19,5,4,1,3.1485829974103505
1,1,N,19,5,2,1,3.2880220393025343
1,1,N,19,2,5,0,2.2393256903755865
2,1,N,18,5,5,1,1.4149733151244144
2,1,N,20,1,2,0,2.9012811924233946
1,2,N,17,3,1,0,2.744386646585661
1,1,N,11,2,5,0,2.289758658969265
1,1,N,8,1,2,0,5.1983910436448015
2,1,N,8,4,1,0,0.9107534217179204
1,1,N,17,0,3,0,7.167399726129911
2,5,N,19,4,2,0,7.6588791860924434
2,2,N,17,2,5,0,1.0146222108319891
2,5,N,8,5,4,1,5.138132859640346
2,1,N,8,6,4,1,0.9838834946686158
2,1,N,17,3,1,0,3.823243165979328
1,1,N,7,2,3,0,13.7454737630095
2,4,N,16,6,5,1,2.716153436936427
2,1,N,7,3,2,0,3.921249267192028
1,1,N,8,4,4,0,3.801043340601212
2,2,N,15,6,4,1,1.557642466088766
1,1,N,9,0,4,0,3.177768759085612
1,1,N,17,2,1,0,1.8124888343743004
1,2,N,22,1,3,0,1.610967556598013
2,3,N,21,1,5,0,1.448535961232506
2,1,N,15,2,5,0,2.017634453713715
2,1,N,8,3,5,0,1.608475362097819
1,1,N,8,0,5,0,5.3187952120117705
2,1,N,9,3,3,0,2.328369700475106
1,1,N,15,1,3,0,2.118916355470308
2,1,N,19,0,1,0,10.892433984700862
1,1,N,12,5,4,1,0.9034793227165177
2,1,N,8,1,1,0,2.390884265052209
1,1,N,8,1,2,0,4.070479560288093
2,1,N,11,4,1,0,3.447618125155361
2,6,N,19,1,4,0,2.607879101380659
1,1,N,7,2,3,0,6.1143365489786765
1,1,N,18,5,4,1,2.124983547171012
2,3,N,18,5,2,1,1.5218408437347288
1,1,N,17,4,1,0,1.6369886474309947
1,1,N,17,5,3,1,4.555885267400611
2,1,N,18,2,4,0,14.755688979977856
2,1,N,19,5,2,1,3.867863355000111
2,1,N,8,1,3,0,2.13712552000293
1,1,N,19,3,3,0,3.727479947539622
2,1,N,17,3,4,0,3.785203561984807
2,1,N,18,6,4,1,4.970276667924538
1,2,N,16,3,3,0,1.0686194927569717
2,6,N,9,0,1,0,2.060554214166736
2,5,N,12,6,4,1,2.841798870275602
2,1,N,8,5,5,1,3.125914573468677
2,5,N,18,3,1,0,3.277512736889585
1,1,N,7,2,5,0,4.030481554616598
1,1,N,22,4,4,0,4.578777520645931
1,1,N,7,2,5,0,5.230596032060623
1,2,N,17,0,1,0,1.634241803033553
2,1,N,15,4,4,0,1.9670645050828768
2,5,N,5,3,3,0,19.94740642037401
2,3,N,7,4,3,0,7.278168657964388
2,1,N,20,6,5,1,1.1297996432015471
1,1,N,17,3,2,0,3.265027920823652
1,1,N,18,3,3,0,6.86935857163381
1,1,N,21,5,2,1,2.2532049686773528
2,1,N,23,3,3,0,10.5368141289115
2,1,N,9,4,5,0,1.2531237464643648
2,2,N,18,4,5,0,9.137085972616736
1,1,N,20,5,4,1,1.1446277681118842
1,1,N,15,5,5,1,2.403059509235834
2,2,N,22,2,1,0,1.6823850852802051
1,2,N,17,4,3,0,0.6522323210326253
1,1,N,17,0,5,0,3.736735096829185
2,6,N,17,5,2,1,1.2191784524868423
2,5,N,18,1,1,0,26.36844782023429
2,6,N,21,2,4,0,4.453694973565001
2,1,N,8,2,3,0,2.3312037411836
1,1,N,7,1,2,0,1.2912599178505408
2,5,N,7,6,4,1,10.690028721883078
1,1,N,19,3,2,0,6.04197763419119
2,1,N,0,2,4,0,4.518355762172043
1,1,N,17,4,1,0,1.9200697792086032
2,1,N,18,2,3,0,10.45377727351105
1,1,N,19,1,5,0,6.596817762652615
2,1,N,8,0,5,0,2.150097677745524
2,1,N,19,3,3,0,1.9068039928613347
2,1,N,9,6,5,1,4.237887237026022
2,5,N,17,0,2,0,2.1806438858430925
1,1,N,8,2,3,0,1.0005844789004632
1,2,N,17,0,3,0,2.521568041843673
2,3,N,7,0,3,0,5.655423760778964
1,1,N,7,3,3,0,2.8782226934825053
2,1,N,18,4,4,0,0.9240210993987068
1,1,N,9,3,3,0,27.580823601824104
2,2,N,18,3,3,0,3.5632391405075348
1,1,N,12,3,3,0,0.9930018713763716
2,1,N,13,4,4,0,20.07562735481386
2,1,N,9,1,1,0,1.3087659150512283
2,1,N,3,3,5,0,2.9016852762090144
1,1,N,17,6,5,1,4.47860881686076
2,1,N,9,6,3,1,1.910187479288642
2,1,N,7,4,1,0,2.726244852774907
2,1,N,18,4,1,0,2.5950223818291778
1,2,N,19,5,1,1,0.7112755921870224
1,2,N,9,3,2,0,2.862353845764244
1,1,N,18,2,4,0,2.736009004838284
1,1,N,19,0,3,0,2.2848105306408035
2,2,N,18,2,2,0,3.750537760178248
2,5,N,8,6,5,1,0.2097882441125971
2,5,N,8,4,1,0,0.7958863418134005
2,1,N,19,5,2,1,3.896592805806737
2,5,N,22,6,5,1,3.5162648544402964
1,1,N,9,4,4,0,4.619124928393738
2,1,N,18,0,4,0,5.598253915838096
2,1,N,18,3,3,0,0.9636835911198136
2,5,N,18,6,2,1,5.043776883011898
2,1,N,8,2,4,0,3.389771552957048
2,1,N,20,4,1,0,20.12101055484508
2,1,N,8,2,1,0,4.294191264252844
2,1,N,17,6,4,1,2.3709646178122106
1,1,N,17,3,4,0,0.9239286661763436
1,1,N,8,1,4,0,4.103626073649792
1,1,N,7,0,5,0,6.133435217977272
2,1,N,19,1,3,0,4.118891917680334
2,1,N,11,5,1,1,3.30425683901765
2,1,N,19,4,5,0,12.312797859344965
1,1,N,7,4,1,0,2.132701212271352
1,1,N,18,0,2,0,2.4051164921894936
2,5,N,19,6,1,1,2.122136456015431
1,1,N,4,6,4,1,4.063062709509426
1,2,N,8,2,3,0,6.643863851320903
2,3,N,8,2,4,0,2.032129627828676
1,1,N,17,6,4,1,2.282467030659224
2,2,N,9,6,4,1,3.347150328728522
2,1,N,19,1,3,0,5.080229714556953
2,1,N,7,1,2,0,2.9809377558948484
2,1,N,11,0,5,0,1.611365358309886
2,1,N,13,5,1,1,2.6541607719711275
2,1,N,17,4,4,0,11.790788396953232
2,6,N,18,4,2,0,1.245298487083444
2,5,N,17,6,1,1,2.60373316068932
1,3,N,17,4,4,0,2.2345334906013585
2,1,N,11,3,1,0,3.5766393959124008
2,2,N,7,6,4,1,1.654412475531736
1,1,N,7,1,2,0,1.2959324372683412
2,1,N,9,6,5,1,6.908044285518908
2,1,N,20,5,4,1,4.714566021466432
2,1,N,17,1,3,0,1.1802325985335294
2,1,N,17,1,2,0,1.909745738520806
2,1,N,17,5,2,1,6.6693843544521
1,2,N,9,0,2,0,2.658335096883213
1,1,N,17,3,2,0,6.267592835737266
2,1,N,8,3,2,0,3.833472278804353
1,1,N,17,5,5,1,7.60867496559226
1,1,N,18,6,3,1,3.863010085501439
2,1,N,14,6,4,1,4.525983815408234
1,1,N,7,2,4,0,3.352132485949297
1,1,N,8,2,4,0,1.832114853084448
1,1,N,8,2,1,0,4.733447221584284
1,2,N,17,1,1,0,5.144321411969257
2,1,N,9,6,5,1,1.0868350512543348
2,2,N,10,4,1,0,7.786498055759602
2,2,N,18,5,1,1,1.4749166729852647
2,6,N,7,3,1,0,2.1383254223281654
2,1,N,8,5,3,1,1.5509148026275006
1,1,N,14,2,3,0,0.4402525663836342
1,1,N,17,4,2,0,3.2080805387141784
1,1,N,22,3,5,0,2.542966899606938
2,5,N,14,6,1,1,1.3510269171308986
2,2,N,18,1,4,0,3.1087930984436043
1,1,N,9,0,2,0,1.9147367073241524
2,2,N,8,6,2,1,5.101388000579811
2,1,N,9,4,1,0,3.6012497066047637
1,1,N,19,4,3,0,1.4719612430850242
1,1,N,19,5,4,1,1.8053937885340636
2,1,N,21,4,2,0,1.0896808192019949
2,1,N,18,5,5,1,4.662701836761565
1,2,N,19,4,3,0,1.5900421862509024
2,1,N,9,2,5,0,14.537049268280406
2,1,N,9,4,1,0,4.360441282288301
1,1,N,10,3,4,0,2.2236670212457263
1,1,N,9,2,3,0,1.24962850196233
1,2,N,18,6,3,1,1.3872231539192703
2,1,N,19,2,4,0,18.41591058255306
2,2,N,1,5,3,1,6.152594282468499
2,1,N,9,0,2,0,1.0780838682537566
2,1,N,18,0,4,0,2.285897849716367
1,1,N,7,4,1,0,1.844198279538671
2,6,N,22,0,1,0,3.089244981859076
2,1,N,9,0,5,0,0.8735202725524135
2,1,N,22,2,3,0,1.375022091450195
2,2,N,9,0,4,0,7.06081079797138
1,1,N,18,5,1,1,2.1238050884381288
2,1,N,0,4,1,0,2.94543694879027
1,1,N,9,4,5,0,1.967444455160564
1,1,N,22,5,3,1,5.505612267333256
2,1,N,17,5,1,1,1.80681715563796
2,1,N,8,2,2,0,1.8807937524882825
2,6,N,19,1,3,0,0.8916116419959939
1,3,N,10,5,2,1,1.866037980865102
2,6,N,9,5,1,1,1.0970856319083495
1,1,N,17,2,3,0,5.225598666104232
2,1,N,8,2,5,0,1.893419833128868
2,2,N,19,1,4,0,3.000698569703959
1,2,N,9,4,1,0,5.30327381260783
2,1,N,9,1,4,0,3.431831853270147
2,1,N,19,5,2,1,8.943799251477966
2,1,N,22,1,3,0,2.2324362417817376
1,4,N,8,6,2,1,13.379493166573145
2,1,N,7,3,1,0,24.04176976345853
1,1,N,7,1,3,0,1.945201738055178
2,2,N,19,1,1,0,0.9739665122478184
1,2,N,9,1,4,0,1.6082957510366926
1,1,N,7,5,3,1,9.59815884941954
1,1,N,22,3,3,0,0.3368864823533649
1,1,N,8,0,3,0,0.0
2,3,N,19,4,4,0,1.142717864114175
2,6,N,19,5,4,1,1.3684240590368837
1,1,N,7,6,1,1,28.848185087842477
2,1,N,18,3,1,0,2.770250953001298
2,1,N,9,5,1,1,11.822626223661551
1,1,N,7,1,1,0,2.218917147367544
2,1,N,18,2,2,0,1.3417766451124638
2,1,N,19,6,3,1,5.551231408424583
2,1,N,19,5,3,1,1.0519605004423165
2,5,N,7,6,1,1,0.0
2,1,N,18,6,5,1,4.249070729924141
2,5,N,7,3,4,0,1.4896543040449768
2,6,N,16,2,5,0,1.718032713978595
2,1,N,19,1,3,0,3.450636574674339
2,2,N,7,0,4,0,17.46325366966157
2,1,N,8,1,1,0,2.670703072389179
1,1,N,7,5,1,1,5.0459070545344185
1,2,N,19,6,1,1,0.5944065383744016
2,1,N,18,0,3,0,1.2921594033650028
1,1,N,4,6,5,1,0.710405974710119
2,1,N,20,4,1,0,2.145681747846411
2,1,N,7,3,3,0,2.0403547243506046
1,1,N,9,5,4,1,15.184951010468724
2,1,N,17,0,5,0,18.584121964265258
1,1,N,19,6,2,1,2.687775367852136
1,1,N,7,5,4,1,3.040743372401906
1,1,N,0,5,5,1,5.683606325945939
2,1,N,8,2,5,0,3.3445981721745457
2,2,N,21,5,3,1,1.3460744008653496
2,1,N,14,5,3,1,2.066334827247882
1,1,N,7,6,3,1,2.0575845723581487
2,1,N,21,2,1,0,1.2793756118019337
2,1,N,14,4,3,0,1.124402330120159
2,2,N,2,6,5,1,3.097809643402126
2,1,N,4,6,2,1,3.343749558491965
1,1,N,10,3,3,0,21.25897631667095
2,5,N,21,0,5,0,0.93807303047962
1,1,N,15,5,5,1,2.094026856211177
2,2,N,16,3,2,0,1.5096593439070851
2,1,N,16,1,4,0,0.80449117615688
2,1,N,19,3,2,0,2.1481419894428044
1,2,N,17,3,5,0,2.1773855904499904
1,1,N,18,5,5,1,5.109385876421672
1,1,N,7,4,3,0,2.02387030341018
1,1,N,17,2,2,0,4.1581643138235584
2,2,N,8,5,2,1,3.608856368957956
2,2,N,17,2,3,0,5.460610595825846
2,1,N,8,6,4,1,5.332326964545619
2,1,N,0,4,1,0,4.233278386344751
1,1,N,18,3,4,0,2.8179868948533477
2,1,N,14,4,1,0,0.7533570595930821
1,1,N,12,0,4,0,11.982955972295708
2,2,N,21,1,3,0,2.1461074701529634
1,1,N,19,5,5,1,1.7063252226742447
2,1,N,15,4,1,0,9.866422762142822
2,2,N,6,5,5,1,5.8981604864623405
2,2,N,18,6,1,1,3.81630806157805
1,1,N,9,5,2,1,3.639356993316751
1,2,N,16,2,3,0,2.0100153678993924
2,5,N,18,3,3,0,3.784793375731568
2,1,N,19,6,2,1,1.0926729711720102
1,1,N,8,4,2,0,18.172137187058222
1,1,N,17,5,3,1,4.402628257106216
2,5,N,17,3,2,0,3.122763536845842
1,1,N,18,2,5,0,14.578808216057134
2,1,N,10,3,4,0,1.7185547526405085
1,1,N,17,0,3,0,9.661690159542673
2,1,N,9,6,5,1,9.83381931012952
2,5,N,9,2,5,0,6.798320668354049
2,1,N,8,4,3,0,2.069539163212083
2,6,N,10,5,4,1,18.602773997219742
2,4,N,17,3,2,0,1.83588196785964
1,1,N,18,3,3,0,0.17095235749123
2,1,N,9,2,5,0,1.712838291378776
2,3,N,13,2,3,0,3.5902446212535786
2,1,N,8,4,1,0,1.744045451314871
2,1,N,17,5,1,1,3.950478100874201
1,1,N,19,6,1,1,1.6093261584853784
1,3,N,17,1,3,0,3.256989951347327
2,1,N,7,3,1,0,2.5387460967851934
1,2,N,9,5,3,1,3.674204200997732
2,1,N,17,3,4,0,1.760607713065878
1,1,N,8,5,1,1,1.5454603730704817
1,2,N,17,6,4,1,0.9278833645997644
2,1,N,19,4,1,0,3.085189493219099
2,1,N,18,1,4,0,7.407302608698254
1,1,N,17,3,5,0,2.3502042661251417
2,1,N,17,3,3,0,3.0382669033278717
1,1,N,18,0,3,0,3.352434644924362
1,1,Y,8,0,4,0,6.986462896352976
2,1,N,13,3,1,0,0.7065321700052465
2,1,N,9,3,1,0,7.001924671105325
2,4,N,0,2,1,0,3.892348390477106
2,1,N,17,1,5,0,3.870859963757551
1,1,N,8,1,1,0,1.994043978404265
1,3,N,19,4,5,0,1.8550328912369265
1,1,N,8,5,5,1,0.762288275982016
1,1,N,9,6,4,1,4.125117824908097
2,1,N,15,3,5,0,6.578826964767424
2,1,N,7,3,1,0,21.10604032640837
1,1,N,18,5,4,1,10.447805002952112
1,1,N,6,1,5,0,1.5078803226619224
1,1,N,18,2,5,0,9.155311310445184
1,1,N,5,4,5,0,1.8165527771559589
2,1,N,17,2,3,0,1.7620025672592194
2,1,N,17,2,3,0,6.066686964871457
2,1,N,8,6,2,1,5.9366134800466535
1,1,N,19,2,5,0,1.1280944524353511
2,2,N,11,4,4,0,2.002007724280738
2,1,N,9,3,4,0,1.7592785195632366
1,2,N,19,6,4,1,1.9043957670212608
2,1,N,8,3,1,0,3.1342834492280693
1,1,N,10,4,4,0,1.4760184621704182
1,1,N,12,5,5,1,3.650064640170533
2,5,N,17,4,1,0,8.727501159898754
1,1,N,19,0,1,0,1.5815415786370055
2,1,N,9,2,4,0,4.03824810598087
1,1,N,17,3,3,0,0.5246143049315594
1,1,N,7,3,1,0,2.9096421329781346
1,1,N,19,6,5,1,9.200609521401509
1,2,N,7,5,1,1,2.300869786964856
2,1,N,13,3,5,0,1.2551746801282464
2,2,N,17,0,3,0,0.8350662677799013
1,1,N,17,4,4,0,1.4700285643016948
2,2,N,18,0,4,0,3.928693809147936
1,1,Y,9,5,1,1,0.6381627184394537
1,2,N,17,4,2,0,8.264870834924718
1,1,N,7,5,2,1,1.6805964230789638
2,1,N,7,0,3,0,1.2743146098162843
1,1,N,18,0,4,0,1.7086624614117003
1,2,N,18,0,1,0,1.9771743900858352
2,2,N,19,5,1,1,1.1385108543768856
1,2,N,18,3,3,0,1.5056691086746257
1,2,N,17,5,4,1,1.5097545122444418
2,1,N,18,6,3,1,1.9465003179162192
1,1,N,6,2,2,0,1.5136488122706488
2,4,N,12,0,3,0,2.073061527990565
1,1,N,9,6,5,1,6.980613191393121
2,1,N,8,4,4,0,15.012673050689235
1,1,N,17,1,3,0,1.5552069705963814
1,1,N,7,1,3,0,3.314721489930142
2,1,N,7,5,2,1,1.7679522603859543
2,6,N,14,1,5,0,1.854127174445464
1,1,N,18,4,4,0,1.6045089720282055
2,1,N,19,2,2,0,2.742289221552119
2,1,N,18,0,5,0,2.462035005483588
2,3,N,8,6,4,1,5.315487391033671
1,1,N,17,6,5,1,17.905305275118142
1,1,N,9,2,2,0,6.366707281455871
2,1,N,14,4,2,0,4.33857516299189
1,3,N,9,5,4,1,6.246601044889517
2,1,N,9,5,1,1,3.781811118599912
2,1,N,19,5,2,1,0.8969960770914746
2,5,N,7,5,3,1,0.9212794496670008
1,1,N,15,4,1,0,6.425311761772711
2,1,N,14,6,3,1,1.964067226248372
1,2,N,18,0,4,0,0.5102606010297646
2,5,N,18,2,1,0,2.0372384119644766
1,2,N,8,5,3,1,2.8614644079470084
2,6,N,16,4,2,0,3.070661774116228
1,1,N,15,4,4,0,3.0935821106950847
2,5,N,19,2,3,0,1.4730931615644
1,1,N,3,3,3,0,1.1380017543745191
1,3,N,9,6,3,1,3.166135581147633
2,1,N,18,6,5,1,4.775532456349175
2,1,N,18,0,2,0,1.689474702366958
2,1,N,7,4,2,0,5.532427888948344
1,1,N,9,4,5,0,2.159561415248095
2,2,N,14,1,3,0,1.981497792293834
1,1,N,7,1,5,0,1.826114429828092
2,1,N,9,1,4,0,2.439027153788908
1,1,N,19,4,4,0,2.0277301212849688
2,2,N,17,3,3,0,1.7213909768812292
1,1,N,9,6,4,1,1.740342539131765
2,1,N,16,1,3,0,1.1179368686683582
2,1,N,22,4,1,0,6.487522176632443
2,2,N,5,1,4,0,1.6263459100385915
1,1,N,14,3,5,0,1.2241069323180147
2,2,N,7,6,1,1,3.864049933393028
1,2,N,7,5,3,1,2.7530196132891818
2,1,N,7,6,5,1,2.563273055843712
2,2,N,9,3,5,0,1.7958819001529247
1,2,N,9,3,2,0,4.308541213420913
1,1,N,18,0,4,0,3.321455049914505
2,1,N,18,3,1,0,0.7254232602539484
1,1,N,14,6,4,1,1.7229307521799595
1,1,N,17,2,2,0,3.1406401931381733
1,1,N,17,6,4,1,1.5246399337379477
2,1,N,18,6,1,1,3.964029197970225
2,1,N,7,4,5,0,0.7104909184498698
1,1,N,9,3,1,0,2.5872078808536143
1,2,N,10,1,2,0,1.9146964892705216
2,5,N,18,1,4,0,1.431130324263609
1,1,N,16,1,3,0,6.581461082279152
2,5,N,9,3,5,0,1.9948071218910224
2,2,N,20,0,2,0,1.2245419345112565
2,1,N,13,2,5,0,1.1700897397528711
1,1,N,17,1,3,0,8.404619262559809
2,1,N,20,4,4,0,2.820363958642324
2,1,N,17,5,3,1,2.3885071329661733
2,1,N,20,5,3,1,16.033099514610765
1,1,N,9,2,1,0,2.1981428486848453
2,3,N,19,2,5,0,1.6705033650484102
1,1,N,9,2,2,0,0.2294487742005828
1,1,N,0,5,3,1,2.2037811868827504
1,1,N,8,5,1,1,5.642709911397477
1,1,N,9,4,5,0,2.3770129763691825
1,1,N,15,5,3,1,5.610555190937888
2,1,N,9,3,3,0,7.07156696364796
2,1,N,18,3,1,0,0.5562592534873095
1,1,N,19,1,5,0,1.6964636726081928
2,2,N,11,4,4,0,3.4955446589929093
2,1,N,19,1,3,0,2.6962246801979464
1,1,N,9,3,3,0,4.669455612582476
2,1,N,0,2,2,0,0.9923421932170368
1,1,N,9,4,1,0,2.561641424204604
2,1,N,7,1,1,0,4.308992938328284
1,2,N,8,6,4,1,2.126284793282184
1,1,N,9,4,5,0,1.9881937357731068
2,5,N,0,4,2,0,7.181089349852356
1,1,N,9,3,4,0,2.368419734782692
2,1,N,18,4,4,0,0.856173729177038
1,1,N,19,5,2,1,1.1968202305564597
2,1,N,17,3,5,0,13.992950630528489
1,1,N,17,5,3,1,1.2642710127242336
1,1,N,18,4,5,0,2.68845915426401
2,1,N,11,1,2,0,19.57043328183877
1,1,N,17,3,5,0,26.443449627164192
2,5,N,8,0,2,0,11.151176270676912
1,1,N,7,1,5,0,0.6973820272711266
1,1,N,8,1,4,0,6.975759982864957
1,1,N,7,0,5,0,8.828794771376618
2,1,N,9,6,3,1,3.9663936593880895
1,2,N,9,4,5,0,2.2354141772141563
1,2,N,22,5,4,1,2.1996791943365683
1,1,N,7,2,3,0,2.3443184141633795
1,4,N,23,5,2,1,23.06614603339139
1,1,N,19,3,3,0,2.0638318569779823
1,1,N,9,3,3,0,1.5544996218855438
2,1,N,21,3,5,0,0.7853850088652589
2,2,N,22,5,3,1,0.4074447772290579
1,1,N,19,2,3,0,5.523799364765844
2,5,N,17,1,4,0,2.713737401397272
2,5,N,9,4,4,0,8.086954865479154
2,1,N,20,1,2,0,4.340853602494263
1,1,N,18,3,2,0,0.9510976213347256
2,2,N,17,5,4,1,2.016890125168248
2,1,N,19,0,5,0,1.7661501087073803
2,2,N,19,0,2,0,13.711105183008623
2,1,N,8,1,1,0,1.8551195535346756
1,1,N,7,3,2,0,0.8740481114414994
2,1,N,7,3,2,0,1.5965683413691858
2,5,N,18,6,1,1,4.939190427094213
2,5,N,23,4,4,0,3.69516303268158
2,3,N,9,5,3,1,2.86040490445021
2,2,N,18,3,2,0,1.1134724873818511
1,1,N,17,2,4,0,8.767713546227546
2,1,N,13,4,2,0,0.7509203406793707
2,5,N,8,1,2,0,9.613763383027418
1,1,N,8,0,3,0,1.110577220210066
2,1,N,23,0,4,0,0.5057417112941531
1,1,N,17,3,4,0,5.405265545178068
1,2,N,19,6,1,1,5.269839316498472
2,1,N,18,4,2,0,1.997108343635548
2,3,N,7,1,1,0,2.417307464692024
2,1,N,9,6,5,1,4.239788721219547
1,1,N,8,1,2,0,2.009182622558608
2,2,N,22,1,3,0,21.14458797641453
2,1,N,22,5,2,1,1.2886528765586818
1,1,N,17,4,1,0,2.412899047282896
2,1,N,8,3,2,0,9.352173121370882
1,1,N,9,5,4,1,7.240717253521661
1,1,N,15,2,1,0,0.4413136107626207
1,1,N,19,3,2,0,4.327646360029916
1,1,N,8,1,1,0,1.778709611215074
1,1,N,7,6,3,1,1.0062022748683652
1,1,N,18,5,4,1,1.0539501354592766
2,3,N,19,2,5,0,1.0333696824694996
2,1,N,17,0,4,0,2.2881469975339277
2,2,N,14,2,1,0,5.259079369159352
2,1,N,19,5,5,1,4.875822388788635
